call_id,cell_id,layout_id,gravity_mode,model_key,format_valid,response_attempt_count,correct,questions,accuracy,error,provider_cost_usd,prompt_tokens,completion_tokens
Falling_1_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_1_upward,Falling_1,upward,gemini,1,1,1,1,1.0,,0.076208,35404,450
Falling_1_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_1_upward,Falling_1,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Falling_2_downward:gemini:temporal_rollout_images_qualitative_v3,Falling_2_downward,Falling_2,downward,gemini,1,1,2,2,1.0,,0.071644,35540,47
Falling_2_downward:gpt:temporal_rollout_images_qualitative_v3,Falling_2_downward,Falling_2,downward,gpt,1,1,2,2,1.0,,0.0263675,20670,53
Falling_2_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_2_upward,Falling_2,upward,gemini,1,1,1,1,1.0,,0.072416,35404,134
Falling_2_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_2_upward,Falling_2,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Falling_3_downward:gemini:temporal_rollout_images_qualitative_v3,Falling_3_downward,Falling_3,downward,gemini,1,1,2,2,1.0,,0.073264,35540,182
Falling_3_downward:gpt:temporal_rollout_images_qualitative_v3,Falling_3_downward,Falling_3,downward,gpt,1,1,2,2,1.0,,0.0263675,20670,53
Falling_3_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_3_upward,Falling_3,upward,gemini,1,1,1,1,1.0,,0.073088,35404,190
Falling_3_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_3_upward,Falling_3,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Falling_5_downward:gemini:temporal_rollout_images_qualitative_v3,Falling_5_downward,Falling_5,downward,gemini,1,1,2,2,1.0,,0.071644,35540,47
Falling_5_downward:gpt:temporal_rollout_images_qualitative_v3,Falling_5_downward,Falling_5,downward,gpt,1,1,2,2,1.0,,0.0263675,20670,53
Falling_5_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_5_upward,Falling_5,upward,gemini,1,1,2,2,1.0,,0.074056,35540,248
Falling_5_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_5_upward,Falling_5,upward,gpt,1,1,2,2,1.0,,0.0263675,20670,53
Falling_6_downward:gemini:temporal_rollout_images_qualitative_v3,Falling_6_downward,Falling_6,downward,gemini,1,1,3,3,1.0,,0.0747,35670,280
Falling_6_downward:gpt:temporal_rollout_images_qualitative_v3,Falling_6_downward,Falling_6,downward,gpt,1,1,3,3,1.0,,0.02660875,20743,68
Falling_6_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_6_upward,Falling_6,upward,gemini,1,1,2,2,1.0,,0.073516,35540,203
Falling_6_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_6_upward,Falling_6,upward,gpt,1,1,2,2,1.0,,0.0263675,20670,53
Falling_7_downward:gemini:temporal_rollout_images_qualitative_v3,Falling_7_downward,Falling_7,downward,gemini,1,1,1,1,1.0,,0.072152,35404,112
Falling_7_downward:gpt:temporal_rollout_images_qualitative_v3,Falling_7_downward,Falling_7,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Falling_7_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_7_upward,Falling_7,upward,gemini,1,1,1,2,0.5,,0.073984,35534,243
Falling_7_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_7_upward,Falling_7,upward,gpt,1,1,1,2,0.5,,0.02636875,20663,54
Falling_8_downward:gemini:temporal_rollout_images_qualitative_v3,Falling_8_downward,Falling_8,downward,gemini,1,1,1,1,1.0,,0.071984,35404,98
Falling_8_downward:gpt:temporal_rollout_images_qualitative_v3,Falling_8_downward,Falling_8,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Falling_8_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_8_upward,Falling_8,upward,gemini,1,1,2,2,1.0,,0.075448,35534,365
Falling_8_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_8_upward,Falling_8,upward,gpt,1,1,2,2,1.0,,0.02636875,20663,54
Falling_9_downward:gemini:temporal_rollout_images_qualitative_v3,Falling_9_downward,Falling_9,downward,gemini,1,1,1,1,1.0,,0.07256,35404,146
Falling_9_downward:gpt:temporal_rollout_images_qualitative_v3,Falling_9_downward,Falling_9,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Falling_9_upward:gemini:temporal_rollout_images_qualitative_v3,Falling_9_upward,Falling_9,upward,gemini,1,1,1,1,1.0,,0.077396,35404,549
Falling_9_upward:gpt:temporal_rollout_images_qualitative_v3,Falling_9_upward,Falling_9,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_10_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_10_downward,Prevention_10,downward,gemini,1,1,2,2,1.0,,0.074632,35540,296
Prevention_10_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_10_downward,Prevention_10,downward,gpt,1,1,2,2,1.0,,0.02636875,20663,54
Prevention_10_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_10_upward,Prevention_10,upward,gemini,1,1,2,2,1.0,,0.07127,35335,50
Prevention_10_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_10_upward,Prevention_10,upward,gpt,1,1,2,2,1.0,,0.02636875,20663,54
Prevention_1_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_1_downward,Prevention_1,downward,gemini,1,1,1,1,1.0,,0.073136,35404,194
Prevention_1_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_1_downward,Prevention_1,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_1_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_1_upward,Prevention_1,upward,gemini,1,1,2,2,1.0,,0.074752,35540,306
Prevention_1_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_1_upward,Prevention_1,upward,gpt,1,1,2,2,1.0,,0.0263675,20670,53
Prevention_2_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_2_downward,Prevention_2,downward,gemini,1,1,2,2,1.0,,0.071644,35534,48
Prevention_2_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_2_downward,Prevention_2,downward,gpt,1,1,1,2,0.5,,0.02636875,20663,54
Prevention_2_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_2_upward,Prevention_2,upward,gemini,1,1,1,1,1.0,,0.076616,35404,484
Prevention_2_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_2_upward,Prevention_2,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_3_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_3_downward,Prevention_3,downward,gemini,1,1,1,1,1.0,,0.072476,35404,139
Prevention_3_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_3_downward,Prevention_3,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_3_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_3_upward,Prevention_3,upward,gemini,1,1,1,1,1.0,,0.0722,35404,116
Prevention_3_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_3_upward,Prevention_3,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_4_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_4_downward,Prevention_4,downward,gemini,1,1,1,1,1.0,,0.075896,35404,424
Prevention_4_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_4_downward,Prevention_4,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_4_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_4_upward,Prevention_4,upward,gemini,1,1,1,1,1.0,,0.071108,35404,25
Prevention_4_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_4_upward,Prevention_4,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_5_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_5_downward,Prevention_5,downward,gemini,1,1,1,2,0.5,,0.075304,35534,353
Prevention_5_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_5_downward,Prevention_5,downward,gpt,1,1,2,2,1.0,,0.02636875,20663,54
Prevention_5_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_5_upward,Prevention_5,upward,gemini,1,1,1,1,1.0,,0.072644,35404,153
Prevention_5_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_5_upward,Prevention_5,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_7_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_7_downward,Prevention_7,downward,gemini,1,1,1,1,1.0,,0.0758,35404,416
Prevention_7_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_7_downward,Prevention_7,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_7_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_7_upward,Prevention_7,upward,gemini,1,1,1,1,1.0,,0.072308,35404,125
Prevention_7_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_7_upward,Prevention_7,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_8_downward:gemini:temporal_rollout_images_qualitative_v3,Prevention_8_downward,Prevention_8,downward,gemini,1,1,1,1,1.0,,0.0722,35404,116
Prevention_8_downward:gpt:temporal_rollout_images_qualitative_v3,Prevention_8_downward,Prevention_8,downward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Prevention_8_upward:gemini:temporal_rollout_images_qualitative_v3,Prevention_8_upward,Prevention_8,upward,gemini,1,1,1,1,1.0,,0.073064,35404,188
Prevention_8_upward:gpt:temporal_rollout_images_qualitative_v3,Prevention_8_upward,Prevention_8,upward,gpt,1,1,1,1,1.0,,0.0261275,20590,39
Remove_10_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_10_downward,Remove_10,downward,gemini,1,1,2,2,1.0,,0.0748,35546,309
Remove_10_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_10_downward,Remove_10,downward,gpt,1,1,2,2,1.0,,0.0263425,20666,51
Remove_10_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_10_upward,Remove_10,upward,gemini,1,1,2,2,1.0,,0.07168,35546,49
Remove_10_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_10_upward,Remove_10,upward,gpt,1,1,2,2,1.0,,0.0263425,20666,51
Remove_1_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_1_downward,Remove_1,downward,gemini,1,1,1,1,1.0,,0.072932,35404,177
Remove_1_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_1_downward,Remove_1,downward,gpt,1,1,1,1,1.0,,0.026115,20588,38
Remove_1_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_1_upward,Remove_1,upward,gemini,1,1,1,1,1.0,,0.071996,35404,99
Remove_1_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_1_upward,Remove_1,upward,gpt,1,1,1,1,1.0,,0.026115,20588,38
Remove_2_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_2_downward,Remove_2,downward,gemini,1,1,1,1,1.0,,0.072428,35404,135
Remove_2_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_2_downward,Remove_2,downward,gpt,1,1,1,1,1.0,,0.026115,20588,38
Remove_2_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_2_upward,Remove_2,upward,gemini,1,1,2,2,1.0,,0.07474,35534,306
Remove_2_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_2_upward,Remove_2,upward,gpt,1,1,2,2,1.0,,0.02634375,20659,52
Remove_5_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_5_downward,Remove_5,downward,gemini,1,1,1,1,1.0,,0.072128,35404,110
Remove_5_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_5_downward,Remove_5,downward,gpt,1,1,1,1,1.0,,0.026115,20588,38
Remove_5_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gemini,1,1,3,3,1.0,,0.076632,35670,441
Remove_5_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gpt,1,1,3,3,1.0,,0.02657125,20737,65
Remove_6_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_6_downward,Remove_6,downward,gemini,1,1,1,1,1.0,,0.07232,35404,126
Remove_6_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_6_downward,Remove_6,downward,gpt,1,1,1,1,1.0,,0.026115,20588,38
Remove_6_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_6_upward,Remove_6,upward,gemini,1,1,1,1,1.0,,0.0728,35404,166
Remove_6_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_6_upward,Remove_6,upward,gpt,1,1,1,1,1.0,,0.026115,20588,38
Remove_7_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,gemini,1,1,2,2,1.0,,0.071644,35534,48
Remove_7_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,gpt,1,1,2,2,1.0,,0.02634375,20659,52
Remove_7_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,gemini,1,1,2,2,1.0,,0.07534,35534,356
Remove_7_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,gpt,1,1,2,2,1.0,,0.02634375,20659,52
Remove_8_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,gemini,1,1,2,2,1.0,,0.075496,35534,369
Remove_8_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,gpt,1,1,1,2,0.5,,0.02634375,20659,52
Remove_8_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,gemini,1,1,2,2,1.0,,0.071644,35534,48
Remove_8_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,gpt,1,1,2,2,1.0,,0.02634375,20659,52
Remove_9_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,gemini,1,1,2,2,1.0,,0.074452,35534,282
Remove_9_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,gpt,1,1,2,2,1.0,,0.02634375,20659,52
Remove_9_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,gemini,1,1,2,2,1.0,,0.074812,35534,312
Remove_9_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,gpt,1,1,2,2,1.0,,0.02634375,20659,52
BackUp_10_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_10_downward,BackUp_10,downward,qwen,1,1,2,2,1.0,,0.0050713,12232,562
BackUp_10_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_10_upward,BackUp_10,upward,qwen,1,1,1,1,1.0,,0.00438425,12122,228
BackUp_2_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_2_downward,BackUp_2,downward,qwen,1,1,1,1,1.0,,0.004332575,12119,202
BackUp_2_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_2_upward,BackUp_2,upward,qwen,1,1,2,2,1.0,,0.00517075,12226,614
BackUp_3_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_3_downward,BackUp_3,downward,qwen,1,1,2,2,1.0,,0.0051883,12226,623
BackUp_3_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_3_upward,BackUp_3,upward,qwen,1,1,2,2,1.0,,0.0049504,12226,501
BackUp_4_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_4_downward,BackUp_4,downward,qwen,1,1,2,2,1.0,,0.00511225,12226,584
BackUp_4_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_4_upward,BackUp_4,upward,qwen,1,1,1,1,1.0,,0.004560725,12119,319
BackUp_5_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_5_downward,BackUp_5,downward,qwen,1,1,2,2,1.0,,0.0048412,12220,446
BackUp_5_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_5_upward,BackUp_5,upward,qwen,1,1,2,2,1.0,,0.00485875,12220,455
BackUp_6_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_6_downward,BackUp_6,downward,qwen,1,1,1,1,1.0,,0.005387525,12119,743
BackUp_6_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_6_upward,BackUp_6,upward,qwen,1,1,1,1,1.0,,0.004371575,12119,222
BackUp_7_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_7_downward,BackUp_7,downward,qwen,1,1,2,2,1.0,,0.0070564,12220,1582
BackUp_7_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_7_upward,BackUp_7,upward,qwen,1,1,1,1,1.0,,0.004467125,12119,271
BackUp_8_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_8_downward,BackUp_8,downward,qwen,1,1,2,2,1.0,,0.00494065,12226,496
BackUp_8_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_8_upward,BackUp_8,upward,qwen,1,1,2,2,1.0,,0.0047788,12220,414
BackUp_9_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_9_downward,BackUp_9,downward,qwen,1,1,1,1,1.0,,0.004426175,12119,250
BackUp_9_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_9_upward,BackUp_9,upward,qwen,1,1,1,1,1.0,,0.004443725,12119,259
BalanceUnder_10_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_10_downward,BalanceUnder_10,downward,qwen,1,1,3,3,1.0,,0.0052572,12336,640
BalanceUnder_10_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_10_upward,BalanceUnder_10,upward,qwen,1,1,2,2,1.0,,0.00622375,12232,1153
BalanceUnder_2_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_2_downward,BalanceUnder_2,downward,qwen,1,1,1,1,1.0,,0.004441775,12119,258
BalanceUnder_2_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_2_upward,BalanceUnder_2,upward,qwen,1,1,2,2,1.0,,0.00526045,12226,660
BalanceUnder_3_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_3_downward,BalanceUnder_3,downward,qwen,1,1,1,1,1.0,,0.004437875,12119,256
BalanceUnder_3_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_3_upward,BalanceUnder_3,upward,qwen,1,1,1,1,1.0,,0.004437875,12119,256
BalanceUnder_5_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_5_downward,BalanceUnder_5,downward,qwen,1,1,2,2,1.0,,0.0054145,12220,740
BalanceUnder_5_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_5_upward,BalanceUnder_5,upward,qwen,1,1,2,2,1.0,,0.00536965,12220,717
BalanceUnder_6_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_6_downward,BalanceUnder_6,downward,qwen,1,1,1,1,1.0,,0.004424225,12119,249
BalanceUnder_6_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_6_upward,BalanceUnder_6,upward,qwen,1,1,2,2,1.0,,0.00513175,12220,595
BalanceUnder_7_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_7_downward,BalanceUnder_7,downward,qwen,1,1,1,1,1.0,,0.004435925,12119,255
BalanceUnder_7_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_7_upward,BalanceUnder_7,upward,qwen,1,1,1,1,1.0,,0.004320875,12119,196
BalanceUnder_8_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_8_downward,BalanceUnder_8,downward,qwen,1,1,2,2,1.0,,0.005707,12226,889
BalanceUnder_8_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_8_upward,BalanceUnder_8,upward,qwen,1,1,1,1,1.0,,0.004352075,12119,212
Balance_10_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_10_downward,Balance_10,downward,qwen,1,1,1,1,1.0,,0.004367675,12119,220
Balance_10_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_10_upward,Balance_10,upward,qwen,1,1,1,1,1.0,,0.004500275,12119,288
Balance_1_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_1_downward,Balance_1,downward,qwen,1,1,2,2,1.0,,0.0048997,12220,476
Balance_1_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_1_upward,Balance_1,upward,qwen,1,1,2,2,1.0,,0.0048685,12220,460
Balance_2_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_2_downward,Balance_2,downward,qwen,1,1,2,2,1.0,,0.0048919,12214,473
Balance_2_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_2_upward,Balance_2,upward,qwen,1,1,2,2,1.0,,0.00480025,12214,426
Balance_3_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_3_downward,Balance_3,downward,qwen,1,1,2,2,1.0,,0.00608335,12214,1084
Balance_3_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_3_upward,Balance_3,upward,qwen,1,1,3,3,1.0,,0.00554775,12318,792
Balance_4_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_4_downward,Balance_4,downward,qwen,1,1,2,2,1.0,,0.0060346,12220,1058
Balance_4_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_4_upward,Balance_4,upward,qwen,1,1,2,2,1.0,,0.00638755,12220,1239
Balance_5_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_5_downward,Balance_5,downward,qwen,1,1,1,1,1.0,,0.00539825,12116,749
Balance_5_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_5_upward,Balance_5,upward,qwen,1,1,1,1,1.0,,0.00486395,12116,475
Balance_7_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_7_downward,Balance_7,downward,qwen,1,1,2,2,1.0,,0.0047515,12214,401
Balance_7_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_7_upward,Balance_7,upward,qwen,1,1,2,2,1.0,,0.00488995,12214,472
Balance_8_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_8_downward,Balance_8,downward,qwen,1,1,2,2,1.0,,0.00517465,12214,618
Balance_8_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_8_upward,Balance_8,upward,qwen,1,1,2,2,1.0,,0.00483535,12214,444
Basic_10_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_10_downward,Basic_10,downward,qwen,1,1,1,1,1.0,,0.004513925,12119,295
Basic_10_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_10_upward,Basic_10,upward,qwen,1,1,1,1,1.0,,0.004420325,12119,247
Basic_1_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_1_downward,Basic_1,downward,qwen,1,1,1,1,1.0,,0.00443105,12116,253
Basic_1_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_1_upward,Basic_1,upward,qwen,1,1,1,1,1.0,,0.00439205,12116,233
Basic_2_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_2_downward,Basic_2,downward,qwen,1,1,2,2,1.0,,0.0050206,12214,539
Basic_2_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_2_upward,Basic_2,upward,qwen,1,1,1,1,1.0,,0.0044291,12116,252
Basic_6_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_6_downward,Basic_6,downward,qwen,1,1,1,1,1.0,,0.00478205,12116,433
Basic_6_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_6_upward,Basic_6,upward,qwen,1,1,1,1,1.0,,0.0044018,12116,238
Basic_7_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_7_downward,Basic_7,downward,qwen,1,1,1,1,1.0,,0.00433355,12116,203
Basic_7_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_7_upward,Basic_7,upward,qwen,1,1,3,3,1.0,,0.0097266,12318,2935
Basic_8_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_8_downward,Basic_8,downward,qwen,1,1,1,1,1.0,,0.0044213,12116,248
Basic_8_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_8_upward,Basic_8,upward,qwen,1,1,1,1,1.0,,0.0043628,12116,218
Basic_9_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_9_downward,Basic_9,downward,qwen,1,1,1,1,1.0,,0.0044174,12116,246
Basic_9_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_9_upward,Basic_9,upward,qwen,1,1,1,1,1.0,,0.00434525,12116,209
FallingAlt_10_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_10_downward,FallingAlt_10,downward,qwen,1,1,1,1,1.0,,0.004611425,12125,344
FallingAlt_10_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_10_upward,FallingAlt_10,upward,qwen,1,1,1,1,1.0,,0.005533775,12125,817
FallingAlt_1_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_1_downward,FallingAlt_1,downward,qwen,1,1,1,1,1.0,,0.0055991,12122,851
FallingAlt_1_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_1_upward,FallingAlt_1,upward,qwen,1,1,1,1,1.0,,0.0044291,12122,251
FallingAlt_2_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_2_downward,FallingAlt_2,downward,qwen,1,1,2,2,1.0,,0.00482365,12232,435
FallingAlt_2_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_2_upward,FallingAlt_2,upward,qwen,1,1,3,3,1.0,,0.00543855,12336,733
FallingAlt_3_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_3_downward,FallingAlt_3,downward,qwen,1,1,2,2,1.0,,0.00531895,12232,689
FallingAlt_3_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_3_upward,FallingAlt_3,upward,qwen,1,1,2,2,1.0,,0.0056251,12232,846
FallingAlt_4_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_4_downward,FallingAlt_4,downward,qwen,1,1,1,1,1.0,,0.00450515,12122,290
FallingAlt_4_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_4_upward,FallingAlt_4,upward,qwen,1,1,1,1,1.0,,0.0044642,12122,269
FallingAlt_5_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_5_downward,FallingAlt_5,downward,qwen,1,1,2,2,1.0,,0.00481975,12226,434
FallingAlt_5_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_5_upward,FallingAlt_5,upward,qwen,1,1,2,2,1.0,,0.0048139,12226,431
FallingAlt_6_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_6_downward,FallingAlt_6,downward,qwen,1,1,1,1,1.0,,0.0045266,12122,301
FallingAlt_6_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_6_upward,FallingAlt_6,upward,qwen,1,1,1,1,1.0,,0.00446615,12122,270
FallingAlt_7_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_7_downward,FallingAlt_7,downward,qwen,1,1,1,1,1.0,,0.0049634,12122,525
FallingAlt_7_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_7_upward,FallingAlt_7,upward,qwen,1,1,1,1,1.0,,0.00475085,12122,416
FallingAlt_8_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_8_downward,FallingAlt_8,downward,qwen,1,1,2,2,1.0,,0.00714805,12232,1627
FallingAlt_8_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_8_upward,FallingAlt_8,upward,qwen,1,1,2,2,1.0,,0.00793585,12232,2031
FallingAlt_9_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_9_downward,FallingAlt_9,downward,qwen,1,1,2,2,1.0,,0.0049816,12226,517
